23	1	2度目の世界貿易センター崩壊の後、ボストンセンターの管理者は、2機ともローガン空港を出発した大陸横断型767ジェット機であることを認識しました。ボストンセンターの管理者は、両機を認識した後、何をしたのでしょうか？	当局に連絡しました。
24	1	2度目の世界貿易センター崩壊の後、ボストンセンターの管理者は、2機ともローガン空港を出発した大陸横断型767ジェット機であることを認識しました。ボストンセンターの管理者は、両機を認識した後、何をしたのでしょうか？	上司に警告を発しました。
25	0	ジャクソン、ヴィックスバーグ、ハティスバーグ、オックスフォード、パスカグラの家庭内暴力の生存者は、すべての支援を受けることができます。彼らが支援を求めることができるようになったのは何があったのでしょうか？	生存者はより多くの収入を得ています。
26	0	プレゼントの中に自転車が入っているとしたらこの箱に入っているはずだとティムは知っていました。ティムが箱を見つけた後、何が起こったのでしょうか？	捨ててしまった
27	1	この戦争への嫌悪感から、アインシュタインは作家のアプトンシンクレアと映画スターのチャーリーチャップリンと仲良くなりました。どちらも平和主義で有名です。アインシュタインがその作家と仲良くなった後に何が起こりましたか？	彼らは生涯の友情を共有した
28	0	この戦争への嫌悪感から、アインシュタインは作家のアプトンシンクレアと映画スターのチャーリーチャップリンと仲良くなりました。どちらも平和主義で有名です。アインシュタインがその作家と仲良くなった後に何が起こりましたか？	彼はドイツに移住し、強制収容所で死亡した
29	1	私たちが言うところの「実験から製作までの時間」は、可能な限りゼロに近づけるべきだとケリー氏は述べています。ケリー氏が話した後、何が起こったのでしょうか？	彼女の友人が答えた。
30	1	ディグラーは著名なモデルとなり、ポルノ映画に出演し始めた後、彼のキャリアは飛躍しました。ディグラーのキャリアが飛躍した後に何が起こったのか？	より多くのポルノ映画に出演したわ
31	1	キルゴアは教育学の学士号と修士号を取得し、数年間教職に就いた後、法科大学院に入学しました。キルゴアが法科大学院に入学した後、何があったのでしょうか？	弁護士になった
32	1	1930年までには、原材料の生産量は1900年の3倍になり、製造品は12倍に増加し、重工業は成熟に向かって疾走していました。原材料の生産が増加した後、何が起こったのでしょうか？	より多くの生産が可能になった
33	0	1930年までには、原材料の生産量は1900年の3倍になり、製造品は12倍に増加し、重工業は成熟に向かって疾走していました。原材料の生産が増加した後、何が起こったのでしょうか？	鉱夫が風邪をひいた
34	1	1930年までには、原材料の生産量は1900年の3倍になり、製造品は12倍に増加し、重工業は成熟に向かって疾走していました。原材料の生産が増加した後、何が起こったのでしょうか？	より速い製造が可能になった
35	0	彼は、2000年秋にタリバンがプレデターを発見し、MiG戦闘機をスクランブルさせたことを思い出した。MiG戦闘機がスクランブルした後、何が起こったのでしょうか？	彼らは空気感染症にかかった
36	0	ルグリオはニチアとルクレツィアが子供を産むことを切望していることをカリマコスに通知します。ルグリオは彼らの欲望についてカリマコスに通知した後に何が起こったのか？	カリマコスは戦争に行く
37	1	エルドリッチオーブが柳の待つ手の中に沈み込むまで、彼は夜の間ずっと永遠に空に向かって上昇し続けていた。夜の前に何が起こったのか？	彼はオーブを探した
38	0	エルドリッチオーブが柳の待つ手の中に沈み込むまで、彼は夜の間ずっと永遠に空に向かって上昇し続けていた。夜の前に何が起こったのか？	彼はオーブを感じた
39	1	最初の重要な発見を喜んだポルトガル王室は、すぐに植民地化計画に着手しました。ポルトガル人が新しい領土を植民地化しようとした後、何が起こったのでしょうか？	彼らはそこに留まり 自分たちのものとして主張しました
40	1	チャーチは生き返りますが、彼自身の邪悪な殻です。チャーチは次に何をしましたか？	復讐する
41	0	現在の使用率では、石炭は約300年持つと言われています。石炭が永遠には続かないことを知った後、人々は何をしたのでしょうか？	石炭を使い始めました。
42	0	しかし、スルタン朝の重要人物は、ベンダハラ（首相）であり、軍の司令官でもあるトゥン・ペラックだった。ペラックが首相になった後、何が起こったのでしょうか？	彼は船乗りの仕事を始めた
43	0	マットの上で足を拭いた後、手を伸ばしてドアの真鍮製のノッカーに触れました。この後、何が起こるのでしょうか？	すぐにその場を離れます。
44	0	マットの上で足を拭いた後、手を伸ばしてドアの真鍮製のノッカーに触れました。この後、何が起こるのでしょうか？	すぐに出て行きます。
45	1	電子スパイ活動は米国企業に年間数十億ドルのコストをかける可能性があるにもかかわらず、ほとんどの企業はまだ予防策を講じていないと専門家は述べています。損失を認識した後、米国は何をするのだろうか？	予防措置を開始する
46	0	電子スパイ活動は米国企業に年間数十億ドルのコストをかける可能性があるにもかかわらず、ほとんどの企業はまだ予防策を講じていないと専門家は述べています。損失を認識した後、米国は何をするのだろうか？	無謀な行動をとる
47	1	アルカイックの原住民は、狩猟と採集の文化を永続的に発展させ始めました。狩猟が成功した後 彼らは何をしていたのでしょうか？	眠っていた
48	0	アルカイックの原住民は、狩猟と採集の文化を永続的に発展させ始めました。狩猟が成功した後 彼らは何をしていたのでしょうか？	彼らはアメリカの文化を受け入れた
49	1	バスに乗ったり、車に乗せられたりしたらどうする？バスに乗った後、あなたは何をしますか？	目的地に到着する
50	1	避難所にいた人たちは、この許可に基づいて航空機が撃墜されたのではないかと疑問に思った。機体が撃墜された後、何があったのか？	人が死んだ
51	0	避難所にいた人たちは、この許可に基づいて航空機が撃墜されたのではないかと疑問に思った。機体が撃墜された後、何があったのか？	人は避難所を見つける
52	0	27％のケースでは、告訴が却下されたか、被告人が無罪となった。告訴が却下された後、または無罪判決を受けた後、被告人は何をしていたのでしょうか？	彼は投獄された
53	1	27％のケースでは、告訴が却下されたか、被告人が無罪となった。告訴が却下された後、または無罪判決を受けた後、被告人は何をしていたのでしょうか？	家族と一緒に家に帰った
54	0	その間、赤井の妻、のぞみは十三と友達になり、幼い息子の世話を十三に任せようとする。十三がのぞみの息子を受け入れた後、どうなるのか？	のぞみの正体が明かされる
55	0	その間、赤井の妻、のぞみは十三と友達になり、幼い息子の世話を十三に任せようとする。十三がのぞみの息子を受け入れた後、どうなるのか？	のぞみは狩りに行く
56	0	国土安全保障省のリーダーは現在、議会の88の委員会と小委員会に出廷しています。彼らはいつ委員会の前に現れるのでしょうか？	先月
57	1	さらに、ラスベガスは1909年にネバダ州の新しいクラーク郡の一部になり、この年、議会もギャンブルを非合法化しました。ギャンブルが非合法化されたとき、何が起こったのでしょうか？	ギャンブルが閉鎖された
58	0	さらに、ラスベガスは1909年にネバダ州の新しいクラーク郡の一部になり、この年、議会もギャンブルを非合法化しました。ギャンブルが非合法化されたとき、何が起こったのでしょうか？	ニューベガスが新しいカジノをオープン
59	1	さらに、ラスベガスは1909年にネバダ州の新しいクラーク郡の一部になり、この年、議会もギャンブルを非合法化しました。ギャンブルが非合法化されたとき、何が起こったのでしょうか？	カジノの閉鎖
60	1	また、SECのファイリングによると、ニューマンは2010年3月にCEOに就任した際に540万ドルの長期報酬を受け取っているという。ニューマンが会社を去った後、何が起こったのか？	ニューマンは別の仕事を見つけた
61	0	また、SECのファイリングによると、ニューマンは2010年3月にCEOに就任した際に540万ドルの長期報酬を受け取っているという。ニューマンが会社を去った後、何が起こったのか？	会社に戻ってきました。
62	1	彼には不思議に思えたが、去年の春にリビングで茶色い鶏のリンダを見た時ほどではなかった。茶色い鶏のリンダがリビングで見つかった後、何が起こったのでしょうか？	鶏は外に放り出された
63	0	彼には不思議に思えたが、去年の春にリビングで茶色い鶏のリンダを見た時ほどではなかった。茶色い鶏のリンダがリビングで見つかった後、何が起こったのでしょうか？	彼女は滞在することを許されていた
64	0	1990年にカイロ大学で建築工学の学位を取得した後、アッタはカイロで数年間都市計画家として働きました。アッタが都市計画家として働いた後、何があったのでしょうか？	歯を磨いた
65	0	1990年にカイロ大学で建築工学の学位を取得した後、アッタはカイロで数年間都市計画家として働きました。アッタが都市計画家として働いた後、何があったのでしょうか？	アタがモスクワに移住
66	1	地球の歴史の中で、ある時期に非常に特徴的な化石を指標化石と呼びます。化石が発見された後、何が起こったのでしょうか？	化石が保存された
67	0	ジェリーは桟橋に出て、お気に入りのエサであるチーズを投げます。桟橋から帰ってきた後、ジェリーは何をしましたか？	彼は投げた
68	1	これらのレンジャーは十分によく訓練されていたため、彼らのキャプテンのゲストについて公然と好奇心を持っているようには見えませんでした。レンジャーが訓練された後 何が起こったの？	彼らは出勤する
69	1	ロベルタ・アダムスは、子供の親権のフォームに関する厚いハウツーガイドをスキップし、水曜日にオレンジのラモー司法センターでコンピュータの前に座っていました。ロベルタがコンピュータに座った後、何が起こったのでしょうか？	彼女は子供の親権の法律を研究し始めた
70	1	十三の中学生活を地獄のようなものにしていた赤井徹が上司であることが判明した。上司が赤井徹だと知った十三は何をしたのか？	ボスと戦う
71	1	十三の中学生活を地獄のようなものにしていた赤井徹が上司であることが判明した。上司が赤井徹だと知った十三は何をしたのか？	仕事を辞める
72	1	マハリシ・マヘシ・ヨギに会った後、ビートルズはすぐにロンドンに戻り、記者会見では、彼らがマハリシを信頼したのは間違いだったと言っています。記者会見の後に何が起こったのか？	彼らは家に戻った
73	1	大陸もまた、海の盆地よりもはるかに古いものが多いのです。大陸が存在する前に何があったのか？	水が世界を覆っていた
74	0	通信のレターヘッドには、組織が廃止されたとしても、ベア郡法的援助の名前が付けられています。レターヘッドが印刷されたのはいつですか？	5時間前
75	1	タイポグラフィでは、デュラーはイタリア語の先例を参考にして、ラテン語のアルファベットの幾何学的な構造を表現しています。この後、デュラーは何をするのか？	自分の発見を他の人に見せる
76	1	ジェノバ周辺の地域で、彼は絶望的な事業のように見えたものに近づくために1000人の兵士を登録しました。男たちが絶望的な事業に登録された後、何が起こったのでしょうか？	彼らは旅に出た
77	1	ジェノバ周辺の地域で、彼は絶望的な事業のように見えたものに近づくために1000人の兵士を登録しました。男たちが絶望的な事業に登録された後、何が起こったのでしょうか？	彼らは旅に出た
78	1	ジェノバ周辺の地域で、彼は絶望的な事業のように見えたものに近づくために1000人の兵士を登録しました。男たちが絶望的な事業に登録された後、何が起こったのでしょうか？	彼らは旅に出た
79	1	彼らは車に荷物を詰めて図書館に向かい、楽しい朝を迎える準備をしていました。朝の後、彼らは何をしたのでしょうか？	家に帰った
80	0	また、当初のプログラムについても様々な提案をしてくれました。彼が提案を提出した後に何が起こったのでしょうか？	彼は床に寝そべって
81	0	彼女は、子犬を飼うことができるならば、世話をするのを手伝うと言っていました。彼女はいつになったら子犬を飼えるのでしょうか？	3秒前
82	0	彼女は、子犬を飼うことができるならば、世話をするのを手伝うと言っていました。彼女はいつになったら子犬を飼えるのでしょうか？	いつでも
83	1	峡谷の反対側には、同じ岩の層がはっきりと見えます。峡谷が分裂した時、何が起こったのでしょうか？	堆積物が露出した
84	0	そして、父親のふりをしてトラクターを運転しているふりをしていた。トラクターを運転するふりをした後、彼は何をしたのでしょうか？	彼らは再び父親のふりをした
85	1	ジョーイは午後、彼らがよく遊んでいた野原や森のような場所で、彼のジャーマンシェパードを探していました。彼のジャーマンシェパードが見つかった後、ジョーイは何をしましたか？	犬と遊んだ
86	1	彼は、ショーの到着が迫っていることを知っている美術館のスタッフは数人しかいなかったので、厳しい警備の下で36時間の間に彼の芸術で建物の3つの階を埋めました。ショーの後に何が起こるのか？	彼のアートは建物から撤去されました。
87	0	瓶の空気とガラス越しに時計がカチカチと音を立てるのが聞こえました。時計はカチカチと音を立てた後、何をしたのでしょうか？	グラスさんがオルガンで弾いた
88	1	捨てるものの約3分の1は梱包材です。梱包材が捨てられた後はどうなるのでしょうか？	それは埋立地へ行きます
89	0	彼はまた、通過する船から貢物を恐喝するために海をパトロールするオラン・ラウット海賊を持っていた。彼は事前にオラン・ラウット以外の海賊をパトロールさせていたのか？	彼には経験がなかった
90	1	メアリーがマックスの名前を呼ぶと、マックスはリスの元を離れ、喜んで尻尾を振ってメアリーの元に戻りました。マックスがメアリーのもとに戻った後、何が起こったのでしょうか？	二人は家に帰りました
91	1	彼らが目を覚ますと、太陽が沈み始めていました。太陽が沈んだ後 何が起こったのでしょうか？	月が現れた
92	0	1945年のインタビューで、カミュはイデオロギーの関連性を否定した。「いいえ、私は実存主義者ではありません。」インタビューの後、何があったのでしょうか？	カミュは気絶した
93	1	私たちは「すべての人のための正義」を約束することがありますが、弁護士を雇う余裕がない人にとっては、その約束はしばしば嘘になります。すべての人のための正義が約束される前に何が起こったのでしょうか？	人々は不当に扱われました
94	1	キャンプファイヤーを作る場合は、まず大きな棒や丸太を積み上げるところから始めます。キャンプファイヤーを作った後は何をしますか？	暖かい炎を楽しむ
95	1	NEADSでは、ハイジャックの報告はすぐに戦闘指揮官ロバート・マー大佐に伝えられた。ハイジャックの脅威が報告された後、何が起こったのですか？	ハイジャック犯は死亡した
96	1	NEADSでは、ハイジャックの報告はすぐに戦闘指揮官ロバート・マー大佐に伝えられた。ハイジャックの脅威が報告された後、何が起こったのですか？	ロバート・マー大佐はハイジャック犯の家族を探そうとしました
97	0	メリディアン・ナショナル社は普通株750,000株をマカルパイン家の利益のために100万ドル、つまり1株あたり1.35ドルで売却したと述べた。この取引の後、メリディアン・ナショナル社の株価はどうなりましたか？	サウスマークの普通株を 455,410 株売却しました
98	0	その後、彼女はかなり気分が良くなって眠りにつきました。目覚めた後、彼女は何をしていたのでしょうか？	フードスタイリストとして働いています。
99	0	公式の死者数が女性66人、子供28人、男性20人を含む114人に達したと同省は発表した。この報告書を作成した後、同省は何をしたのか？	同省は最も多くのことをした。
100	1	磁石は特定の物質に力をかけることができます。力がかかった後はどうなるのでしょうか？	磁石が材料を動かす
101	0	このようにして、他の主要な議会の利害関係者を新しい委員会の仕事にまとめることができる。委員会の結成前に何があったのか？	委員会は、委員会の目標を議論するために、27ヶ月間撤退した。
102	1	全国に広がっている公衆衛生の主要な取り組みをその州が最初に可決しました。その取り組みが可決される前に何があったのでしょうか？	人々が苦しんだ
103	0	裁判所命令に違反して250ドル以上の罰金の支払いを命じられた被告はいなかった。判決が出た後、何が起こったのでしょうか？	会社は罰金のうち211,666ドルを支払いました。
104	1	裁判所命令に違反して250ドル以上の罰金の支払いを命じられた被告はいなかった。判決が出た後、何が起こったのでしょうか？	彼らは罰金を支払った
105	0	ハミルトンは、自分たちのために自由を要求し、黒人に自由を許すことを拒否しているとして、彼の政敵を攻撃した。ハミルトンは政治家になる前は何をしていたのでしょうか？	牢屋に入っていた
106	1	また、家の裏にある小さな森を通ってかくれんぼをするのも好きでした。かくれんぼをした後、彼らは何をしたのでしょうか？	夕食を食べました。
107	0	また、家の裏にある小さな森を通ってかくれんぼをするのも好きでした。かくれんぼをした後、彼らは何をしたのでしょうか？	臆病な行為を隠した
108	0	私がまだ爆発、乗組員の死、そして救助に巻き込まれていたことを考えると、それはどういうわけか関連性があるようには見えませんでした。乗組員の死後、何があったんですか？	釣りに行った
109	0	これとは別に、シタデルは第3四半期に230万ドル（1株当たり68セント）の純損失を計上しましたが、前年同期は530万ドル（1株当たり1.61ドル）の純利益を計上しました。シタデルは第3四半期が終了する前に収益を報告しましたか？	はい、今月の初めに報告しました。
110	0	これとは別に、シタデルは第3四半期に230万ドル（1株当たり68セント）の純損失を計上しましたが、前年同期は530万ドル（1株当たり1.61ドル）の純利益を計上しました。シタデルは第3四半期が終了する前に収益を報告しましたか？	はい、第2四半期の初めに報告しました。
111	0	サラは、その夜博物館を離れているシングルファーザーである管理者のマイケル・ピアースと付き合っています。マイケルが離れたことを知ったサラは何をしたのか？	サラは彼と別れた
112	0	彼らは初めて飛行機でヨーロッパを旅し、様々な人や景色を見てきました。飛行機が着陸した後に何が起こったのでしょうか？	彼らは民衆を養う
113	1	彼女が去る直前、ターシャは「あなたは芸術のために人生から盗むのよ、ベルナルド」と言った。ベルナルドは次に何をしたのでしょうか？	ベルナルドは悲しくなり、それに応えて顔をしかめた。
114	0	二人は親しい友人になるが、秘密を明らかにしない。彼らは友達になった後、何をしていたのでしょうか？	2つの視点がお互いを無効にする
115	0	王子様やお姫様たちは、鳥や虫や花や根っこや貝殻の良さを判断していました。ある物の良し悪しを判断した後、何があったのでしょうか？	カッコウは他の鳥の巣を好む
116	0	犬抑留所にいる子犬たちは皆、愛情のこもった家を必要としています。家が見つかった後はどうなりますか？	家での似たような行動が結婚生活に悪影響を与えた
117	1	例えば、銅製のペニーを酢の中に入れておくと、銅製のペニーについてしまったくすみを元に戻すことができます。銅製のペニーを酢の中に入れた後はどうすればいいのでしょうか？	そこに座らせる
118	0	例えば、銅製のペニーを酢の中に入れておくと、銅製のペニーについてしまったくすみを元に戻すことができます。銅製のペニーを酢の中に入れた後はどうすればいいのでしょうか？	酢の中ですすぐ
119	0	その9ヶ月以上後の2000年10月12日にアルカイダの工作員が爆発物を積んだ小舟で米海軍駆逐艦USSコールを攻撃しました攻撃が終わった後、アメリカは何をしたのでしょうか？	それは失われた
120	0	移行があり、[クリニック]は、いくつかの空白を埋めるのに役立っていると、東部地区高等裁判所の管理者であるデニ・バトラーは述べています。移行後に何が起こったのか？	分割が始まった
121	1	移行があり、[クリニック]は、いくつかの空白を埋めるのに役立っていると、東部地区高等裁判所の管理者であるデニ・バトラーは述べています。移行後に何が起こったのか？	追加の管理者が採用された。
122	0	びしょ濡れになった彼は、私が芝生の上でサンドイッチを食べているところに走ってきて、私の膝の上で丸くなったので、私は彼を気持ちよくさせてあげようとしました。膝の上に横たわった後、何があったの？	走って逃げました
123	1	びしょ濡れになった彼は、私が芝生の上でサンドイッチを食べているところに走ってきて、私の膝の上で丸くなったので、私は彼を気持ちよくさせてあげようとしました。彼が彼女の膝の上に横たわった後、何があったのでしょうか？	彼は幸せだった。
124	0	8月のミサイル攻撃の後、タリバンに圧力をかけるための外交的な選択肢は、軍事的な選択肢よりも有望ではないように見えた。空爆の後に何が起こったのか	投資家はオプションを行使する
125	0	シェリーは全てのケージに行き、一匹一匹の子犬の目を見て、一匹一匹に話しかけました。子犬たちと話した後、シェリーは何をしたのでしょうか？	お昼寝をしました。
126	0	シェリーは全てのケージに行き、一匹一匹の子犬の目を見て、一匹一匹に話しかけました。子犬たちと話した後、シェリーは何をしたのでしょうか？	彼女はケージを蹴りました。
127	0	シェリーは全てのケージに行き、一匹一匹の子犬の目を見て、一匹一匹に話しかけました。子犬たちと話した後、シェリーは何をしたのでしょうか？	彼女はケージを持って行きました。
128	0	敵の結束力にダメージを与えたフィリップは、彼の軍隊に前進を命じ、すぐに彼らを追い詰めた。フィリップは軍隊を追い詰めた後、何をしたか？	フィリポは止まるように言った
129	0	敵の結束力にダメージを与えたフィリップは、彼の軍隊に前進を命じ、すぐに彼らを追い詰めた。フィリップは軍隊を追い詰めた後、何をしたか？	止まるように言った
130	0	偵察船は、ビロードのような黒さの球体から現れた輝かしい斑点の穴から再び現れた。偵察船は次に何をしたのでしょうか？	それは何世紀にもわたって止まっていた
131	1	氷河と呼ばれる巨大な氷床が、今日見られる土地に特徴をもたらしました。氷河が土地に特徴をもたらした後、何が起こったのでしょうか？	氷が溶けた
132	0	氷河と呼ばれる巨大な氷床が、今日見られる土地に特徴をもたらしました。氷河が土地に特徴をもたらした後、何が起こったのでしょうか？	氷が2時間かけてできた
133	1	彼は30分ほど弾き語りを続けてノートを書き、二階の書斎に行き、エルザが料理を運んできてくれて二週間滞在しました。書斎を出た後はどうなったのでしょうか？	散歩をした
134	0	アナは、スペリングが上手になるように一生懸命勉強しました。アナは一生懸命勉強した後、何をしたのでしょうか？	個人的な思い出の品を探しに行った
135	1	擬テンソルのような非共変オブジェクトの使用は、1917年にエルヴィン・シュレディンガーなどによって強く批判されました。シュレディンガーが非共変オブジェクトの使用に反対した後、何が起こったのでしょうか？	彼らはそれらをより稀に使用した
136	1	擬テンソルのような非共変オブジェクトの使用は、1917年にエルヴィン・シュレディンガーなどによって強く批判されました。シュレディンガーが非共変オブジェクトの使用に反対した後、何が起こったのでしょうか？	彼らはより頻繁にそれらを使用しなかった
137	0	もう一つの例としては、私はメイプルストリートとメインストリートの角にいます。どちらの通りも、あなたの町に住んでいる人にとっては参考になるかもしれません。彼らがメープルストリートとメインストリートに住居を構えた後、何が起こったのでしょうか？	引っ越しのトラックを見つけた
138	1	もう一つの例としては、私はメイプルストリートとメインストリートの角にいます。どちらの通りも、あなたの町に住んでいる人にとっては参考になるかもしれません。彼らがメープルストリートとメインストリートに住居を構えた後、何が起こったのでしょうか？	彼らは小さなビジネスを始めた
139	1	では、光が光沢のある表面に当たった後、光がどこに行くかはどうやって分かるのでしょうか？光が反射した後、光は何をするのでしょうか？	別の表面に行く
140	1	では、光が光沢のある表面に当たった後、光がどこに行くかはどうやって分かるのでしょうか？光が反射した後、光は何をするのでしょうか？	どこか他の場所に行く
141	1	ナンディー二の後をつけていたジャアヌは、ナンディーニに恋をしていると思っていたプリータムを殴りつける。ジャアヌがプリータムを殴った後、何が起こったのか？	プリータムは出血しています。
142	0	半導体の研究開発に年間5億ドル以上を費やしている。開発段階が終わったらどうなるのでしょうか？	二度と使われなくなる
143	1	半導体の研究開発に年間5億ドル以上を費やしている。開発段階が終わったらどうなるのでしょうか？	彼らはそれを特許化するでしょう
144	0	しかし、別の航空機がワシントンに向かっていました。それは、ノーラッドが何も聞いていないユナイテッド93という航空機でした。ユナイテッド93号がワシントンに向かっているのを見た後、何が起こったのでしょうか？	無視されました
145	1	一方、カイロ博物館に保管されていたプレムのミイラは、ハスミドがシュラウドの上で神聖な誓いを唱えた時に蘇った。プレムのミイラが生き返った後、何が起こるのか？	部屋の中を歩き回る
146	1	一方、カイロ博物館に保管されていたプレムのミイラは、ハスミドがシュラウドの上で神聖な誓いを唱えた時に蘇った。プレムのミイラが生き返った後、何が起こるのか？	部屋の中を歩き回る
147	1	サフティ博士は命を救うことにとても忙しいので、病気になったエドウィナを個人的に世話をすることができません。エドウィナが病気になった後、何が起こったのか？	父親が看護師を雇った。
148	0	2008年の全豪オープン決勝でツォンガを破ったセルビア人は、オーストラリア人の18歳のベルナルド・トミックの夢の舞台に終止符を打った。セルビア人がツォンガを倒す前に何があったのか？	ツォンガが死亡した。
149	0	アレクサンダーはその後、マッサーガ、オラ、アオルノスの拠点で戦ったアサケノイと戦いました。アレクサンダーはアサケノイと戦った後、何をしたのでしょうか？	彼は死んだ
150	1	アナはこの最後の単語を綴るだけで優勝していました。その後 彼女は何をしたの？	彼女はお祝いしました
151	0	NMCCはホワイトハウスからユナイテッド航空93便のことを知りました。NMCCがユナイテッド航空93便の存在を知った後、何が起きたのでしょうか？	NMCCは以下の情報を得てユナイテッド837の調査を開始しました。
152	1	NMCCはホワイトハウスからユナイテッド航空93便のことを知りました。NMCCがユナイテッド航空93便の存在を知った後、何が起きたのでしょうか？	会議が開かれました
153	0	石蹴り遊びや縄跳びが好きなのですが、その日は鬼ごっこがしたかったのです。鬼ごっこの後は何をしていたのでしょうか？	朝まで鬼ごっこをしていました。
154	1	石蹴り遊びや縄跳びが好きなのですが、その日は鬼ごっこがしたかったのです。鬼ごっこの後は何をしていたのでしょうか？	何か飲み物をもらいました。
155	1	彼らはパラメセワラに断ることのできない申し出をした：港の設備と毎年の金銭的な貢ぎ物と引き換えに、略奪するタイ人に対する中国の保護を求めた。その後どうなったのか？	彼らは申し出を受け入れた
156	1	彼らはパラメセワラに断ることのできない申し出をした：港の設備と毎年の金銭的な貢ぎ物と引き換えに、略奪するタイ人に対する中国の保護を求めた。その後どうなったのか？	諸国は取引を履行した。
157	1	アインシュタインはルイ・ド・ブロイの作品を発見し、最初は懐疑的に受け止められた彼のアイデアを支持しました。アインシュタインはルイの作品を発見し、支持した後に何をしたのでしょうか？	他の人に伝えた
158	1	アインシュタインはルイ・ド・ブロイの作品を発見し、最初は懐疑的に受け止められた彼のアイデアを支持しました。アインシュタインはルイの作品を発見し、支持した後に何をしたのでしょうか？	彼は発見して触発された
159	1	オープニングシーンでは、ランディ-モートンはウォルドルフで典型的な金曜日の午後を説明します。彼はウォルドルフを出た後、何をしましたか？	家に帰った
160	1	イランコントラの悪名高いオリバー・ノースは自分のコンピューターを消したと思っていたが、後にその情報は議会の委員会が読むために回収されたと言っています。議会委員会がデータを読んだ後に何が起きたのか？	その人物を告発した
