36	0	私が長年扱ってきた問題は、人々が家や医療、仕事、家族などの生活の基本を維持できるように支援する側にあった。どのくらいの頻度で誰かの健康管理を手助けするのでしょうか？	毎秒
37	0	次の日の夜、彼女は寿司、刺身、殻付きの牡蠣、水耕栽培のベッドから摘み取ったばかりの地球人の野菜が入った、きらびやかなストップボックスの山を持って到着しました。彼女は週にどれくらいの頻度で来ていたのでしょうか？	1時間に5回
38	0	次の日の夜、彼女は寿司、刺身、殻付きの牡蠣、水耕栽培のベッドから摘み取ったばかりの地球人の野菜が入った、きらびやかなストップボックスの山を持って到着しました。彼女は週にどれくらいの頻度で来ていたのでしょうか？	毎分
39	0	彼はまた彼のところに来ることを約束します。彼はどのくらいの頻度で彼のところに来るのでしょうか?	彼は一秒に一度だけ彼のところに来るでしょう。
40	0	その状況に留まることを余儀なくされているように感じるからです平均してどのくらいの頻度で 彼らはその状況から抜け出せないと感じますか？	数秒おきに
41	0	しかし、アルジェリア全体の政治運営を直接支配していたわけではない。アルジェリアが政治活動の直接支配から解放されるのは どれくらいの頻度でしょうか？	1秒に1度
42	0	ジャクソン、ヴィックスバーグ、ハティスバーグ、オックスフォード、パスカグラの家庭内暴力の生存者は、すべての支援を受けることができます。支援はどのくらいの頻度で受けられますか？	1分に1回
43	0	プレゼントの中に自転車が入っているとしたらこの箱に入っているはずだとティムは知っていました。自転車は何回箱に入れられましたか？	5時間
44	0	プレゼントの中に自転車が入っているとしたらこの箱に入っているはずだとティムは知っていました。自転車は何回箱に入れられましたか？	6回
45	0	ディグラーは著名なモデルとなり、ポルノ映画に出演し始めた後、彼のキャリアは飛躍しました。ディグラーはどのくらいの頻度でキャリアを変えたのでしょうか？	1000回
46	1	ディグラーは著名なモデルとなり、ポルノ映画に出演し始めた後、彼のキャリアは飛躍しました。ディグラーはどのくらいの頻度でキャリアを変えたのでしょうか？	2回
47	0	その間に運命はローの仇を討ち取った。運命はどのくらいの頻度で介入したのか？	彼の母親も同じ運命を辿った
48	0	キルゴアは教育学の学士号と修士号を取得し、数年間教職に就いた後、法科大学院に入学しました。キルゴアは法科大学院在学中、週に何時間勉強していたのでしょうか？	法科大学院は素晴らしい理論を教えてくれる
49	1	キルゴアは教育学の学士号と修士号を取得し、数年間教職に就いた後、法科大学院に入学しました。キルゴアは法科大学院在学中、週に何時間勉強していたのでしょうか？	30時間
50	1	1930年までには、原材料の生産量は1900年の3倍になり、製造品は12倍に増加し、重工業は成熟に向かって疾走していました。新しい製造施設は年に何回くらいオープンしたのでしょうか？	年に1回程度
51	0	そして歩道を飛び跳ねて彼に見せようとしました。彼は何日間彼に見せようとしましたか？	900
52	0	そして歩道を飛び跳ねて彼に見せようとしました。彼は何日間彼に見せようとしましたか？	三十世紀
53	0	デュラーはアルベルティの客観的な美の概念を否定し、多様性に基づく相対主義的な美の概念を提案した。哲学的概念はどのくらいの頻度で否定されるのでしょうか？	毎週
54	0	デュラーはアルベルティの客観的な美の概念を否定し、多様性に基づく相対主義的な美の概念を提案した。哲学的概念はどのくらいの頻度で否定されるのでしょうか？	哲学的概念は一時間に一度拒絶される
55	0	ルグリオはニチアとルクレツィアが子供を産むことを切望していることをカリマコスに通知します。ニチアとルクレツィアはどのくらいの頻度で子供を産みたいという彼らの欲求を表現するのですか？	子供は家を出る
56	0	ルグリオはニチアとルクレツィアが子供を産むことを切望していることをカリマコスに通知します。ニチアとルクレツィアはどのくらいの頻度で子供を産みたいという彼らの欲求を表現するのですか？	子供に遺伝的欠陥を渡すカップル
57	0	ルグリオはニチアとルクレツィアが子供を産むことを切望していることをカリマコスに通知します。ニチアとルクレツィアはどのくらいの頻度で子供を産みたいという彼らの欲求を表現するのですか？	毎秒
58	0	池の周りを走り回って アヒルに向かって吠えていました彼はどのくらいの頻度でアヒルに向かって吠えるのでしょうか？	毎分
59	0	池の周りを走り回って アヒルに向かって吠えていました彼はどのくらいの頻度でアヒルに向かって吠えるのでしょうか？	一度も
60	0	この家の屋根の上にあるソーラーパネルは、家族が必要とする電気を供給するのに十分な量を発電しています。ソーラーパネルはどのくらいの頻度で発電しているのでしょうか？	月に2回
61	0	この家の屋根の上にあるソーラーパネルは、家族が必要とする電気を供給するのに十分な量を発電しています。ソーラーパネルはどのくらいの頻度で発電しているのでしょうか？	年に一度
62	0	彼の生年月日の推定は 1世紀以上の差があります彼はどのくらいの頻度で生まれたのでしょうか？	12回
63	0	彼の生年月日の推定は 1世紀以上の差があります彼はどのくらいの頻度で生まれたのでしょうか？	36回
64	0	最初の重要な発見を喜んだポルトガル王室は、すぐに植民地化計画に着手しました。ポルトガル人はどのくらいの頻度で新しい入植者を植民地に送り込んだのでしょうか？	2回に1回
65	0	最初の重要な発見を喜んだポルトガル王室は、すぐに植民地化計画に着手しました。ポルトガル人はどのくらいの頻度で新しい入植者を植民地に送り込んだのでしょうか？	1日18回
66	1	チャーチは生き返りますが、彼自身の邪悪な殻です。チャーチは何回生き返ったのですか？	一度
67	0	チャーチは生き返りますが、彼自身の邪悪な殻です。チャーチは何回生き返ったのですか？	百万回以上
68	1	現在の使用率では、石炭は約300年持つと言われています。石炭の埋蔵量はどのくらいの頻度で計算されているのでしょうか？	月に一度
69	0	現在の使用率では、石炭は約300年持つと言われています。石炭の埋蔵量はどのくらいの頻度で計算されているのでしょうか？	6日ごと
70	0	現在の使用率では、石炭は約300年持つと言われています。石炭の埋蔵量はどのくらいの頻度で計算されているのでしょうか？	15年に一度
71	0	9時21分にダレス基地管制施設に助言し、ダレスは管制官に主要標的を探すように促したその日のダレスへの助言は何回あったのでしょうか？	0.6回
72	1	しかし、スルタン朝の重要人物は、ベンダハラ（首相）であり、軍の司令官でもあるトゥン・ペラックだった。ペラックは週に何回スピーチをするのか？	約1回
73	1	しかし、実際には、私たちは経済的価値観だけを気にしているかのように行動することがあまりにも多いのです。私たちはどのくらいの頻度で 経済的価値観だけを気にしているのでしょうか？	ほとんどの場合
74	0	マットの上で足を拭いた後、手を伸ばしてドアの真鍮製のノッカーに触れました。マットの上で足を拭く頻度は？	週に10回
75	0	マットの上で足を拭いた後、手を伸ばしてドアの真鍮製のノッカーに触れました。マットの上で足を拭く頻度は？	一世紀に一度
76	0	マットの上で足を拭いた後、手を伸ばしてドアの真鍮製のノッカーに触れました。マットの上で足を拭く頻度は？	1日10回
77	0	電子スパイ活動は米国企業に年間数十億ドルのコストをかける可能性があるにもかかわらず、ほとんどの企業はまだ予防策を講じていないと専門家は述べています。米国企業はどのくらいの頻度でお金を失っているのでしょうか？	前年までの毎年
78	0	彼女は飲みに行こうとしていて、人混みから抜け出したと言っていました。彼女はどのくらいの頻度で飲んでいるのでしょうか？	毎日最低でも27回は飲んでいます
79	0	彼女は飲みに行こうとしていて、人混みから抜け出したと言っていました。彼女はどのくらいの頻度で飲んでいるのでしょうか？	一世紀に一度
80	0	アルカイックの原住民は、狩猟と採集の文化を永続的に発展させ始めました。典型的なハンターはどのくらいの頻度で狩猟をするのでしょうか？	１分に１回
81	0	アルカイックの原住民は、狩猟と採集の文化を永続的に発展させ始めました。典型的なハンターはどのくらいの頻度で狩猟をするのでしょうか？	一時間
82	0	マレーシアで、パウエルは1981年から同国を率いてきたマハティール・モハマド首相と会談した。パウエルはどのくらいの頻度で他国の指導者に会うために渡航しているのでしょうか？	一世紀に一度
83	1	マレーシアで、パウエルは1981年から同国を率いてきたマハティール・モハマド首相と会談した。パウエルはどのくらいの頻度で他国の指導者に会うために渡航しているのでしょうか？	年に数回
84	0	トニーとアリーはホップスコッチや縄跳びなど他のゲームが好きだったが、その日は鬼ごっこに参加することになった。トニーとアリーはどのくらいの頻度でホップスコッチをしているのでしょうか？	学校のある日全て
85	0	トニーとアリーはホップスコッチや縄跳びなど他のゲームが好きだったが、その日は鬼ごっこに参加することになった。トニーとアリーはどのくらいの頻度でホップスコッチをしているのでしょうか？	10年に一度
86	0	バスに乗ったり、車に乗せられたりしたらどうする？子供がバスに乗る頻度は？	5分おき
87	0	バスに乗ったり、車に乗せられたりしたらどうする？子供がバスに乗る頻度は？	一晩に二回
88	0	同社は、この記録を「いつでも、どこでも、事故のない環境を実現するという当社のコミットメントを反映したもの」とSECのファイリングで述べています。当社の環境ではどのくらいの頻度で事故が発生しますか？	一度も
89	0	同社は、この記録を「いつでも、どこでも、事故のない環境を実現するという当社のコミットメントを反映したもの」とSECのファイリングで述べています。当社の環境ではどのくらいの頻度で事故が発生しますか？	1分に1回
90	0	最後は、ラジオを聴きながら走り去っていく。途中で何回音楽を変えたのでしょうか？	111.11
91	0	最後は、ラジオを聴きながら走り去っていく。途中で何回音楽を変えたのでしょうか？	3000
92	0	避難所にいた人たちは、この許可に基づいて航空機が撃墜されたのではないかと疑問に思った。どのくらいの頻度で撃墜されていたのだろうか？	1分間に12回
93	0	27％のケースでは、告訴が却下されたか、被告人が無罪となった。これらの事件はどのくらいの頻度で審理されましたか？	毎朝
94	1	彼は、より「道徳的に許容される」習慣を守りながら、ダヤックスの海賊行為と首狩りを止めようとした。彼はどのくらいの頻度で彼らの受け入れ可能な習慣を擁護しているのでしょうか？	ダヤックスの話題が持ち出されるたびに、彼は彼らのより「道徳的に受け入れられる」習慣を擁護します。
95	1	国土安全保障省のリーダーは現在、議会の88の委員会と小委員会に出廷しています。どのくらいの頻度で出廷する必要があるのでしょうか？	少なくとも週に2回
96	0	国土安全保障省のリーダーは現在、議会の88の委員会と小委員会に出廷しています。どのくらいの頻度で出廷する必要があるのでしょうか？	1時間に5回
97	0	国土安全保障省のリーダーは現在、議会の88の委員会と小委員会に出廷しています。どのくらいの頻度で出廷する必要があるのでしょうか？	数分おき
98	1	しかし、ジェイソン・シーゲルが出演した2011年の大ヒット映画『マペッツ』の続編であるこの映画のキッピーなポスターや広告の間には、マペッツのクルーによる独創的な 自撮り があります。平均的な視聴者は年に何回この映画を見ているのだろうか？	一回
99	0	彼らはヤムイモやキビの焼畑農業を実践していましたが、これは土壌を消耗させ、あるジャングルの更地から別のジャングルの更地へと半遊牧民のような生活を強いていました。グループはどのくらいの頻度で移動しているのでしょうか？	彼は土壌保全を実践した
100	1	彼らはヤムイモやキビの焼畑農業を実践していましたが、これは土壌を消耗させ、あるジャングルの更地から別のジャングルの更地へと半遊牧民のような生活を強いていました。グループはどのくらいの頻度で移動しているのでしょうか？	年に1回くらい
101	0	さらに、ラスベガスは1909年にネバダ州の新しいクラーク郡の一部になり、この年、議会もギャンブルを非合法化しました。ラスベガスは何回郡を変えましたか？	18回
102	0	さらに、ラスベガスは1909年にネバダ州の新しいクラーク郡の一部になり、この年、議会もギャンブルを非合法化しました。ラスベガスは何回郡を変えましたか？	3150回
103	1	9時20分頃、FAA本部の警備担当者が、国防総省など複数の機関とハイジャックの電話会議を設定した。電話会議はどのくらいの頻度で行われるのですか？	２週間に１度の頻度で行われる
104	0	9時20分頃、FAA本部の警備担当者が、国防総省など複数の機関とハイジャックの電話会議を設定した。電話会議はどのくらいの頻度で行われるのですか？	1時間に2回程度
105	0	グループは暗殺者に追われ、ロニーとリヤが殺されています。暗殺者はどのくらいの頻度で追いかけるのですか？	90回
106	0	また、SECのファイリングによると、ニューマンは2010年3月にCEOに就任した際に540万ドルの長期報酬を受け取っているという。数百万ドルの報酬はどのくらいの頻度で授与されるのでしょうか？	毎年数回
107	0	また、SECのファイリングによると、ニューマンは2010年3月にCEOに就任した際に540万ドルの長期報酬を受け取っているという。数百万ドルの報酬はどのくらいの頻度で授与されるのでしょうか？	毎月1回
108	0	地元の弁護士会や合併に反対した他の人々からの善意を必要とするいくつかのステップはまだ行われていない。地元の弁護士会への対応はどのくらいの頻度で行われているのでしょうか？	毎秒
109	1	彼には不思議に思えたが、去年の春にリビングで茶色い鶏のリンダを見た時ほどではなかった。彼はどのくらいの頻度で野生動物を家の中で見つけるのだろうか？	彼の家では５年に一度は野生動物を見るそうです。
110	0	フランスで多くの同僚や同時代の人を動揺させたこの本は、サルトルとの最後の別れをもたらした。この本はどのくらいの頻度で出版されていますか？	3年ごと
111	1	協定にはパラオへの米国の援助も含まれているが、その詳細についてはまだ詰めていないと京田氏は述べた。米国とパラオは協定に向けてどのくらいの頻度で会合を行ったのだろうか。	月に一度
112	1	協定にはパラオへの米国の援助も含まれているが、その詳細についてはまだ詰めていないと京田氏は述べた。米国とパラオは協定に向けてどのくらいの頻度で会合を行ったのだろうか。	米国とパラオは３ヶ月間に渡って会合を行った。
113	1	協定にはパラオへの米国の援助も含まれているが、その詳細についてはまだ詰めていないと京田氏は述べた。米国とパラオは協定に向けてどのくらいの頻度で会合を行ったのだろうか。	週末に一度
114	0	地球の歴史の中で、ある時期に非常に特徴的な化石を指標化石と呼びます。平均的な利用者が博物館に化石を見に行くのは年に何回でしょうか？	75
115	0	地球の歴史の中で、ある時期に非常に特徴的な化石を指標化石と呼びます。平均的な利用者が博物館に化石を見に行くのは年に何回でしょうか？	12.5
116	0	ジェリーは桟橋に出て、お気に入りのエサであるチーズを投げます。ジェリーは週に何回桟橋に行きますか？	週に27回
117	0	ジェリーは桟橋に出て、お気に入りのエサであるチーズを投げます。ジェリーは週に何回桟橋に行きますか？	1時間に3回
118	0	これらのレンジャーは十分によく訓練されていたため、彼らのキャプテンのゲストについて公然と好奇心を持っているようには見えませんでした。レンジャーが好奇心旺盛に見える頻度は？	100年ごとに
119	0	今までペットを飼ったことはなかったが、近所で他の犬や猫を見てはいつも興奮していた。彼はどのくらいの頻度で犬や猫を見ているのでしょうか？	数ヶ月に一度
120	1	今までペットを飼ったことはなかったが、近所で他の犬や猫を見てはいつも興奮していた。彼はどのくらいの頻度で犬や猫を見ているのでしょうか？	近所で毎日
121	0	今までペットを飼ったことはなかったが、近所で他の犬や猫を見てはいつも興奮していた。彼はどのくらいの頻度で犬や猫を見ているのでしょうか？	月に1回くらい
122	0	大陸もまた、海の盆地よりもはるかに古いものが多いのです。大陸はどのくらいの頻度で作られているのでしょうか？	2億秒
123	0	大陸もまた、海の盆地よりもはるかに古いものが多いのです。大陸はどのくらいの頻度で作られているのでしょうか？	一秒に一度
124	0	大陸もまた、海の盆地よりもはるかに古いものが多いのです。大陸はどのくらいの頻度で作られているのでしょうか？	数百秒に一度
125	0	以前は、1株あたり13.65ドル、つまり2,900万ドルを現金で提供していました。1株あたりの提供額はどのくらいの頻度で変更されるのでしょうか？	3.33年に一度
126	0	以前は、1株あたり13.65ドル、つまり2,900万ドルを現金で提供していました。1株あたりの提供額はどのくらいの頻度で変更されるのでしょうか？	10秒に1回
127	0	通信のレターヘッドには、組織が廃止されたとしても、ベア郡法的援助の名前が付けられています。通信はどのくらいの頻度で利用されていますか？	隔月
128	0	通信のレターヘッドには、組織が廃止されたとしても、ベア郡法的援助の名前が付けられています。通信はどのくらいの頻度で利用されていますか？	毎世紀
129	0	化石は、人間がゆっくりと散発的に発展してきたという曖昧な物語を語っています。私たちの考え方にとって本当に重要と考えられる新しい化石が発見される頻度はどのくらいでしょうか？	新しい化石は通常、1世紀に1度くらいの頻度で発見される。
130	0	化石は、人間がゆっくりと散発的に発展してきたという曖昧な物語を語っています。私たちの考え方にとって本当に重要と考えられる新しい化石が発見される頻度はどのくらいでしょうか？	化石は世界中で毎世紀ごとに発見され、私たちの思考に影響を与えています。
131	0	タイポグラフィでは、デュラーはイタリア語の先例を参考にして、ラテン語のアルファベットの幾何学的な構造を表現しています。デュラーはどのくらいの頻度で幾何学的な構造を描いているのでしょうか？	毎秒
132	0	ジェノバ周辺の地域で、彼は絶望的な事業のように見えたものに近づくために1000人の兵士を登録しました。男たちはどのくらいの頻度で 絶望的な事業に乗り出すのでしょうか？	千年前
133	0	彼らは車に荷物を詰めて図書館に向かい、楽しい朝を迎える準備をしていました。彼らはどのくらいの頻度で図書館に車で行くのでしょうか？	1時間に1回
134	0	彼らは車に荷物を詰めて図書館に向かい、楽しい朝を迎える準備をしていました。彼らはどのくらいの頻度で図書館に車で行くのでしょうか？	毎秒
135	0	彼らは車に荷物を詰めて図書館に向かい、楽しい朝を迎える準備をしていました。彼らはどのくらいの頻度で図書館に車で行くのでしょうか？	年に一度
136	0	彼らは車に荷物を詰めて図書館に向かい、楽しい朝を迎える準備をしていました。彼らはどのくらいの頻度で図書館に車で行くのでしょうか？	数年に一度
137	0	また、当初のプログラムについても様々な提案をしてくれました。プログラムの提案はどのくらいの頻度で受け付けているのでしょうか？	100年に一度
138	0	また、当初のプログラムについても様々な提案をしてくれました。プログラムの提案はどのくらいの頻度で受け付けているのでしょうか？	1時間に1回
139	0	彼女は、子犬を飼うことができるならば、世話をするのを手伝うと言っていました。彼女はどのくらいの頻度で子犬を求めていたのでしょうか？	1分おきに
140	0	彼女は、子犬を飼うことができるならば、世話をするのを手伝うと言っていました。彼女はどのくらいの頻度で子犬を求めていたのでしょうか？	20年に一度
141	0	歩く時は、食べたものからの化学エネルギーを使います。どのくらいの頻度で食事をしていますか？	15分おきに食べています
142	1	歩く時は、食べたものからの化学エネルギーを使います。どのくらいの頻度で食事をしていますか？	1日3回
143	0	歩く時は、食べたものからの化学エネルギーを使います。どのくらいの頻度で食事をしていますか？	3分おきに食べている
144	0	歩く時は、食べたものからの化学エネルギーを使います。どのくらいの頻度で食事をしていますか？	一時間に一回
145	0	峡谷の反対側には、同じ岩の層がはっきりと見えます。峡谷はどのくらいの頻度で形成されるのでしょうか？	0.33日
146	0	峡谷の反対側には、同じ岩の層がはっきりと見えます。峡谷はどのくらいの頻度で形成されるのでしょうか？	数百秒
147	1	そして、父親のふりをしてトラクターを運転しているふりをしていた。彼はどのくらいの頻度で父親のふりをしてトラクターを運転しているのでしょうか？	毎日
148	0	そして、父親のふりをしてトラクターを運転しているふりをしていた。彼はどのくらいの頻度で父親のふりをしてトラクターを運転しているのでしょうか？	１秒に1回
149	0	ビリーはボウルを置いて、そこから食べるために近づいたボウルが倒れるのを待っていました。ビリーは一日に何回ボウルから食べますか？	0.8
150	0	ジョーイは午後、彼らがよく遊んでいた野原や森のような場所で、彼のジャーマンシェパードを探していました。ジョーイはどのくらいの頻度で彼のジャーマンシェパードと遊んでいるのでしょうか？	数分おき
151	1	ジョーイは午後、彼らがよく遊んでいた野原や森のような場所で、彼のジャーマンシェパードを探していました。ジョーイはどのくらいの頻度で彼のジャーマンシェパードと遊んでいるのでしょうか？	毎日
152	0	彼は、ショーの到着が迫っていることを知っている美術館のスタッフは数人しかいなかったので、厳しい警備の下で36時間の間に彼の芸術で建物の3つの階を埋めました。この建物ではどのくらいの頻度でショーを開催しているのですか？	1日に0.6回
153	0	彼は、ショーの到着が迫っていることを知っている美術館のスタッフは数人しかいなかったので、厳しい警備の下で36時間の間に彼の芸術で建物の3つの階を埋めました。この建物ではどのくらいの頻度でショーを開催しているのですか？	1日3回
154	0	瓶の空気とガラス越しに時計がカチカチと音を立てるのが聞こえました。時計はどのくらいの頻度でカチカチと音を立てているのでしょうか？	1日2時間
155	1	瓶の空気とガラス越しに時計がカチカチと音を立てるのが聞こえました。時計はどのくらいの頻度でカチカチと音を立てているのでしょうか？	1日24時間
156	0	捨てるものの約3分の1は梱包材です。梱包材はどのくらいの頻度で捨てられていますか？	一世紀に一度
157	1	彼はまた、通過する船から貢物を恐喝するために海をパトロールするオラン・ラウット海賊を持っていた。海賊はどのくらいの頻度で貢物を集めていたのでしょうか？	月に数回
158	0	メアリーがマックスの名前を呼ぶと、マックスはリスの元を離れ、喜んで尻尾を振ってメアリーの元に戻りました。マックスはどのくらいの頻度でリスと遊んでいますか？	1秒に1回
159	1	メアリーがマックスの名前を呼ぶと、マックスはリスの元を離れ、喜んで尻尾を振ってメアリーの元に戻りました。マックスはどのくらいの頻度でリスと遊んでいますか？	一日おき
160	0	メアリーがマックスの名前を呼ぶと、マックスはリスの元を離れ、喜んで尻尾を振ってメアリーの元に戻りました。マックスはどのくらいの頻度でリスと遊んでいますか？	毎年
161	1	1990年代の都市部への大きな人口移動に伴い、教育の提供も変容を遂げてきた。現在、都市部への人口移動はどのくらいの頻度で行われているのでしょうか。	頻繁に
162	0	同じ量の物質が今も存在しているのだから、物質は保存されていると言えます。物質はどのくらいの頻度で保存されているのでしょうか？	たまに
163	0	彼らが目を覚ますと、太陽が沈み始めていました。彼らは日中どのくらいの頻度で寝ているのでしょうか？	毎分
164	0	彼らが目を覚ますと、太陽が沈み始めていました。彼らは日中どのくらいの頻度で寝ているのでしょうか？	毎月
165	1	彼らが目を覚ますと、太陽が沈み始めていました。彼らは日中どのくらいの頻度で寝ているのでしょうか？	毎日
166	0	弓矢で狩りをしていた臆病で穏やかな遊牧民は、帆を装備したアウトリガーカヌーに乗ってやってきた頑丈な移民の波によって、海岸から追い出された。移民はどのくらいの頻度で新しい土地を探していたのでしょうか？	数分おきに
167	0	レッサムの逮捕に続き、FBIは前代未聞の数の特別な盗聴を要求しました。FBIが盗聴の許可を求める頻度はどれくらいでしょうか？	翌週
168	0	1945年のインタビューで、カミュはイデオロギーの関連性を否定した。「いいえ、私は実存主義者ではありません。」カミュはそのキャリアの中で何回インタビューをしたのでしょうか？	一度もしていない
169	0	これでは二階にいることができなくなってしまった、と彼は前腕の傷跡を指差しながら言った。傷を負った後、彼はどのくらいの頻度で引越しを検討したのでしょうか？	委員会は エヴァンズ氏に留まるよう求めました
170	1	これでは二階にいることができなくなってしまった、と彼は前腕の傷跡を指差しながら言った。傷を負った後、彼はどのくらいの頻度で引越しを検討したのでしょうか？	毎日
171	0	私たちは「すべての人のための正義」を約束することがありますが、弁護士を雇う余裕がない人にとっては、その約束はしばしば嘘になります。どのくらいの頻度で人々は正義を持っていることを期待することができますか？	10分ごと
172	0	私たちは「すべての人のための正義」を約束することがありますが、弁護士を雇う余裕がない人にとっては、その約束はしばしば嘘になります。どのくらいの頻度で人々は正義を持っていることを期待することができますか？	30ヶ月ごと
