29	0	アインシュタインは、量子論と力学（まさに彼が作成に貢献した理論）に不満を持っていた、他の物理学者によって受け入れられているにもかかわらず、神は サイコロで遊んでいない と述べています。アインシュタインは何年物理学に取り組んだのでしょうか？	0.11シーズン
30	0	同組織ではすでに人員削減で何人かのスタッフを失い、いくつかのケースを辞退させていると彼女は言いました。組織はどのくらいの期間、スタッフを失っていたのですか？	3世紀
31	0	同組織ではすでに人員削減で何人かのスタッフを失い、いくつかのケースを辞退させていると彼女は言いました。組織はどのくらいの期間、スタッフを失っていたのですか？	10秒
32	0	同組織ではすでに人員削減で何人かのスタッフを失い、いくつかのケースを辞退させていると彼女は言いました。組織はどのくらいの期間、スタッフを失っていたのですか？	2秒
33	0	このようにして、最も有力な一族は、日本の封建制の領地となる地域を自分たちのために切り開いたのである。これができるほどの力を持つようになるには、どのくらいの時間が必要だったのでしょうか？	45日
34	0	夏の豪雨の後、濡れた道路から水蒸気が立ち上るのを見たことがある人は多いでしょう。夏の暴風雨の後、どのくらいの時間で水蒸気が立ち上るのでしょうか？	夏の暴風雨の後、濡れた道路から6日間蒸気が立ち上る
35	0	例えば、ケーキをオーブンに入れて、長すぎて放置してしまった場合はどうでしょうか？ケーキをオーブンに入れておく時間はどれくらいでしょうか？	20日間
36	0	例えば、ケーキをオーブンに入れて、長すぎて放置してしまった場合はどうでしょうか？ケーキをオーブンに入れておく時間はどれくらいでしょうか？	18時間
37	0	これはコインとしては驚異的な新記録だそうです。コインが新記録を樹立するまでにどれくらいの時間がかかったのでしょうか？	0.22年
38	1	次の日の夜、彼女は寿司、刺身、殻付きの牡蠣、水耕栽培のベッドから摘み取ったばかりの地球人の野菜が入った、きらびやかなストップボックスの山を持って到着しました。彼女はどのくらいの間、いなかったのでしょうか？	一晩と前日
39	1	彼はまた彼のところに来ることを約束します。彼が彼のところに来るのにどのくらいの時間がかかりますか？	数時間
40	0	彼はまた彼のところに来ることを約束します。彼が彼のところに来るのにどのくらいの時間がかかりますか？	100年
41	0	その状況に留まることを余儀なくされているように感じるからですどのくらいの間 彼らは滞在を余儀なくされていると感じますか？	彼らはミスター・オレンツを信頼していると思っています
42	0	その状況に留まることを余儀なくされているように感じるからですどのくらいの間 彼らは滞在を余儀なくされていると感じますか？	数分
43	0	夜な夜な街を徘徊する男を題材にしている毎晩どれくらいの時間街を徘徊しているのでしょうか？	一秒
44	0	しかし、アルジェリア全体の政治運営を直接支配していたわけではない。政治運営の直接支配はどのくらいの期間あったのでしょうか？	0.11時間
45	1	しかし、アルジェリア全体の政治運営を直接支配していたわけではない。政治運営の直接支配はどのくらいの期間あったのでしょうか？	1年
46	1	2度目の世界貿易センター崩壊の後、ボストンセンターの管理者は、2機ともローガン空港を出発した大陸横断型767ジェット機であることを認識しました。ボストンセンターの管理者がジェット機を認識するまでにどれくらいの時間がかかったのでしょうか？	10分
47	1	それは巨大で非効率的なもので、彼女はおもちゃにこんなに多くのペソを使うべきではなかったのだが、パパはそれを返品させてくれなかった。おもちゃを買うのにどれくらいの時間を費やしたのでしょうか？	15分
48	1	それは巨大で非効率的なもので、彼女はおもちゃにこんなに多くのペソを使うべきではなかったのだが、パパはそれを返品させてくれなかった。おもちゃを買うのにどれくらいの時間を費やしたのでしょうか？	6分
49	0	ジャクソン、ヴィックスバーグ、ハティスバーグ、オックスフォード、パスカグラの家庭内暴力の生存者は、すべての支援を受けることができます。どのくらいの期間、支援が受けられるのでしょうか？	10秒
50	0	プレゼントの中に自転車が入っているとしたらこの箱に入っているはずだとティムは知っていました。自転車はどれくらいの時間箱の中に入っていましたか？	6ヶ月
51	1	この戦争への嫌悪感から、アインシュタインは作家のアプトンシンクレアと映画スターのチャーリーチャップリンと仲良くなりました。どちらも平和主義で有名です。どのくらいの期間アインシュタインは、その作家と仲良くしたのですか？	彼が死ぬ日まで
52	0	ディグラーは著名なモデルとなり、ポルノ映画に出演し始めた後、彼のキャリアは飛躍しました。ディグラーがモデルになるのにどれくらいの時間がかかりましたか?	150時間
53	0	ディグラーは著名なモデルとなり、ポルノ映画に出演し始めた後、彼のキャリアは飛躍しました。ディグラーがモデルになるのにどれくらいの時間がかかりましたか?	ディグラーがモデルになるのに20年かかった。
54	0	ディグラーは著名なモデルとなり、ポルノ映画に出演し始めた後、彼のキャリアは飛躍しました。ディグラーがモデルになるのにどれくらいの時間がかかりましたか?	150年
55	0	ディグラーは著名なモデルとなり、ポルノ映画に出演し始めた後、彼のキャリアは飛躍しました。ディグラーがモデルになるのにどれくらいの時間がかかりましたか?	2秒
56	0	その間に運命はローの仇を討ち取った。どれくらい長く、彼にはこの敵がいましたか？	3日
57	0	一方、地所に住んでいる間、ネヴィルさんはその居住者の特にハーバートさんの義理の息子のタルマンさんと、かなりの評判を得ます。ネヴィルさんはどのくらい長く住んでいたのですか？	３時間
58	0	一方、地所に住んでいる間、ネヴィルさんはその居住者の特にハーバートさんの義理の息子のタルマンさんと、かなりの評判を得ます。ネヴィルさんはどのくらい長く住んでいたのですか？	30分
59	0	キルゴアは教育学の学士号と修士号を取得し、数年間教職に就いた後、法科大学院に入学しました。学士号取得にはどのくらいの期間がかかりましたか？	12年
60	0	キルゴアは教育学の学士号と修士号を取得し、数年間教職に就いた後、法科大学院に入学しました。学士号取得にはどのくらいの期間がかかりましたか？	40年
61	0	キルゴアは教育学の学士号と修士号を取得し、数年間教職に就いた後、法科大学院に入学しました。学士号取得にはどのくらいの期間がかかりましたか？	2秒
62	0	1930年までには、原材料の生産量は1900年の3倍になり、製造品は12倍に増加し、重工業は成熟に向かって疾走していました。原料生産が2倍になるまでには何年かかったのでしょうか？	100
63	0	1930年までには、原材料の生産量は1900年の3倍になり、製造品は12倍に増加し、重工業は成熟に向かって疾走していました。原料生産が2倍になるまでには何年かかったのでしょうか？	60年
64	0	そして歩道を飛び跳ねて彼に見せようとしました。どれくらいの時間 歩道を飛び跳ねていたのでしょうか？	5ヶ月
65	0	デュラーはアルベルティの客観的な美の概念を否定し、多様性に基づく相対主義的な美の概念を提案した。アルベルティが客観的な美の概念を形成するまでに どれくらいの時間がかかったのでしょうか？	45年
66	0	デュラーはアルベルティの客観的な美の概念を否定し、多様性に基づく相対主義的な美の概念を提案した。アルベルティが客観的な美の概念を形成するまでに どれくらいの時間がかかったのでしょうか？	3日
67	0	彼は、2000年秋にタリバンがプレデターを発見し、MiG戦闘機をスクランブルさせたことを思い出した。MiG戦闘機の組み立てにはどのくらいの時間がかかりましたか？	5ヶ月
68	0	ルグリオはニチアとルクレツィアが子供を産むことを切望していることをカリマコスに通知します。彼らはどのくらいの間、子供を産むことを切望しているのでしょうか？	9分
69	0	ルグリオはニチアとルクレツィアが子供を産むことを切望していることをカリマコスに通知します。彼らはどのくらいの間、子供を産むことを切望しているのでしょうか？	二時間
70	0	池の周りを走り回って アヒルに向かって吠えていましたどのくらいの間、アヒルに向かって吠えていたのでしょうか？	0.56日
71	1	池の周りを走り回って アヒルに向かって吠えていましたどのくらいの間、アヒルに向かって吠えていたのでしょうか？	数分間
72	0	彼の生年月日の推定は 1世紀以上の差があります彼が生まれるまでにどのくらいの時間がかかりましたか？	4年
73	0	彼の生年月日の推定は 1世紀以上の差があります彼が生まれるまでにどのくらいの時間がかかりましたか？	1秒
74	0	最初の重要な発見を喜んだポルトガル王室は、すぐに植民地化計画に着手しました。ポルトガル人はどのくらいの時間をかけて新しい領土を植民地化したのでしょうか？	5分
75	1	最初の重要な発見を喜んだポルトガル王室は、すぐに植民地化計画に着手しました。ポルトガル人はどのくらいの時間をかけて新しい領土を植民地化したのでしょうか？	それから20年
76	0	最初の重要な発見を喜んだポルトガル王室は、すぐに植民地化計画に着手しました。ポルトガル人はどのくらいの時間をかけて新しい領土を植民地化したのでしょうか？	45分
77	0	スポンティーニの最高のオペラの一つは、たくさん誤って結婚して離婚に熱心なジョン・ミルトンの人生を基にしていますが、彼はエラール家のメンバーを妻に迎えました。ミルトンはどのくらいの期間結婚していたのでしょうか？	1日
78	0	スポンティーニの最高のオペラの一つは、たくさん誤って結婚して離婚に熱心なジョン・ミルトンの人生を基にしていますが、彼はエラール家のメンバーを妻に迎えました。ミルトンはどのくらいの期間結婚していたのでしょうか？	30分
79	0	スポンティーニの最高のオペラの一つは、たくさん誤って結婚して離婚に熱心なジョン・ミルトンの人生を基にしていますが、彼はエラール家のメンバーを妻に迎えました。ミルトンはどのくらいの期間結婚していたのでしょうか？	1ヶ月
80	1	スポンティーニの最高のオペラの一つは、たくさん誤って結婚して離婚に熱心なジョン・ミルトンの人生を基にしていますが、彼はエラール家のメンバーを妻に迎えました。ミルトンはどのくらいの期間結婚していたのでしょうか？	25年
81	0	現在の使用率では、石炭は約300年持つと言われています。この報告書の作成に何日かかったのでしょうか？	2年
82	0	現在の使用率では、石炭は約300年持つと言われています。この報告書の作成に何日かかったのでしょうか？	2.22年
83	0	マットの上で足を拭いた後、手を伸ばしてドアの真鍮製のノッカーに触れました。マットの上で足を拭いた時間は？	5時間
84	0	マットの上で足を拭いた後、手を伸ばしてドアの真鍮製のノッカーに触れました。マットの上で足を拭いた時間は？	5週間
85	1	マットの上で足を拭いた後、手を伸ばしてドアの真鍮製のノッカーに触れました。マットの上で足を拭いた時間は？	5秒くらい
86	1	電子スパイ活動は米国企業に年間数十億ドルのコストをかける可能性があるにもかかわらず、ほとんどの企業はまだ予防策を講じていないと専門家は述べています。電子スパイ活動はどれくらい長く行われているのでしょうか？	10年
87	0	電子スパイ活動は米国企業に年間数十億ドルのコストをかける可能性があるにもかかわらず、ほとんどの企業はまだ予防策を講じていないと専門家は述べています。電子スパイ活動はどれくらい長く行われているのでしょうか？	1ヶ月
88	1	電子スパイ活動は米国企業に年間数十億ドルのコストをかける可能性があるにもかかわらず、ほとんどの企業はまだ予防策を講じていないと専門家は述べています。電子スパイ活動はどれくらい長く行われているのでしょうか？	25年
89	0	彼女は飲みに行こうとしていて、人混みから抜け出したと言っていました。彼女はどのくらいの時間、バーにいたのでしょうか？	５世紀
90	0	彼女は飲みに行こうとしていて、人混みから抜け出したと言っていました。彼女はどのくらいの時間、バーにいたのでしょうか？	数ヶ月前
91	0	彼女は飲みに行こうとしていて、人混みから抜け出したと言っていました。彼女はどのくらいの時間、バーにいたのでしょうか？	２秒
92	0	アルカイックの原住民は、狩猟と採集の文化を永続的に発展させ始めました。典型的な狩猟にはどのくらいの時間がかかるのでしょうか？	2秒
93	1	アルカイックの原住民は、狩猟と採集の文化を永続的に発展させ始めました。典型的な狩猟にはどのくらいの時間がかかるのでしょうか？	2時間
94	0	アルカイックの原住民は、狩猟と採集の文化を永続的に発展させ始めました。典型的な狩猟にはどのくらいの時間がかかるのでしょうか？	2年
95	0	マレーシアで、パウエルは1981年から同国を率いてきたマハティール・モハマド首相と会談した。パウエルは首相に会うためにマレーシアへの渡航にどれくらいの期間を要したのでしょうか？	3分
96	0	マレーシアで、パウエルは1981年から同国を率いてきたマハティール・モハマド首相と会談した。パウエルは首相に会うためにマレーシアへの渡航にどれくらいの期間を要したのでしょうか？	2人が会うために、高速ジェット機でマレーシアまで30ヶ月かかりました
97	0	トニーとアリーはホップスコッチや縄跳びなど他のゲームが好きだったが、その日は鬼ごっこに参加することになった。鬼ごっこはどのくらいの時間続いたのでしょうか？	半年
98	1	トニーとアリーはホップスコッチや縄跳びなど他のゲームが好きだったが、その日は鬼ごっこに参加することになった。鬼ごっこはどのくらいの時間続いたのでしょうか？	30分
99	0	バスに乗ったり、車に乗せられたりしたらどうする？バスに乗った場合、通常どのくらいの時間がかかるのでしょうか？	20世紀
100	1	バスに乗ったり、車に乗せられたりしたらどうする？バスに乗った場合、通常どのくらいの時間がかかるのでしょうか？	50分くらいでしょうか。
101	0	バスに乗ったり、車に乗せられたりしたらどうする？バスに乗った場合、通常どのくらいの時間がかかるのでしょうか？	15日
102	0	同社は、この記録を「いつでも、どこでも、事故のない環境を実現するという当社のコミットメントを反映したもの」とSECのファイリングで述べています。同社はどのくらいの期間、事故のない環境を維持してきたのでしょうか？	数日
103	0	同社は、この記録を「いつでも、どこでも、事故のない環境を実現するという当社のコミットメントを反映したもの」とSECのファイリングで述べています。同社はどのくらいの期間、事故のない環境を維持してきたのでしょうか？	0.5年
104	1	最後は、ラジオを聴きながら走り去っていく。ドライブはどれくらいの長さでしたか？	6時間
105	0	最後は、ラジオを聴きながら走り去っていく。ドライブはどれくらいの長さでしたか？	60時間
106	0	最後は、ラジオを聴きながら走り去っていく。ドライブはどれくらいの長さでしたか？	20秒
107	0	避難所にいた人たちは、この許可に基づいて航空機が撃墜されたのではないかと疑問に思った。機体の撃墜にはどのくらいの時間がかかったのでしょうか？	9年
108	0	避難所にいた人たちは、この許可に基づいて航空機が撃墜されたのではないかと疑問に思った。機体の撃墜にはどのくらいの時間がかかったのでしょうか？	0.11週間
109	0	その間、赤井の妻、のぞみは十三と友達になり、幼い息子の世話を十三に任せようとする。十三はどのくらいの期間、のぞみの息子の世話をしていたのでしょうか？	4分
110	0	彼は、より「道徳的に許容される」習慣を守りながら、ダヤックスの海賊行為と首狩りを止めようとした。典型的な海賊行為にはどのくらいの時間がかかるのでしょうか？	2年
111	0	国土安全保障省のリーダーは現在、議会の88の委員会と小委員会に出廷しています。出廷期間は？	3ヶ月
112	0	国土安全保障省のリーダーは現在、議会の88の委員会と小委員会に出廷しています。出廷期間は？	1分足らずです
113	0	国土安全保障省のリーダーは現在、議会の88の委員会と小委員会に出廷しています。出廷期間は？	1ヶ月
114	1	かわいい赤いボールが青いボールに転がって挨拶をしました。赤いボールが青いボールに転がって挨拶するまでにどれくらいの時間がかかりましたか？	2秒
115	0	かわいい赤いボールが青いボールに転がって挨拶をしました。赤いボールが青いボールに転がって挨拶するまでにどれくらいの時間がかかりましたか？	2年です。
116	0	かわいい赤いボールが青いボールに転がって挨拶をしました。赤いボールが青いボールに転がって挨拶するまでにどれくらいの時間がかかりましたか？	15世紀
117	0	しかし、ジェイソン・シーゲルが出演した2011年の大ヒット映画『マペッツ』の続編であるこの映画のキッピーなポスターや広告の間には、マペッツのクルーによる独創的な 自撮り があります。映画『マペッツ』の製作にどれくらいの時間がかかったのか？	5時間
118	0	しかし、ジェイソン・シーゲルが出演した2011年の大ヒット映画『マペッツ』の続編であるこの映画のキッピーなポスターや広告の間には、マペッツのクルーによる独創的な 自撮り があります。映画『マペッツ』の製作にどれくらいの時間がかかったのか？	2.5ヶ月
119	1	彼らはヤムイモやキビの焼畑農業を実践していましたが、これは土壌を消耗させ、あるジャングルの更地から別のジャングルの更地へと半遊牧民のような生活を強いていました。彼らはどのくらいの期間、一つのジャングルにとどまっていたのでしょうか？	数ヶ月
120	1	彼らはヤムイモやキビの焼畑農業を実践していましたが、これは土壌を消耗させ、あるジャングルの更地から別のジャングルの更地へと半遊牧民のような生活を強いていました。彼らはどのくらいの期間、一つのジャングルにとどまっていたのでしょうか？	2ヶ月
121	1	グループは暗殺者に追われ、ロニーとリヤが殺されています。そのグループはどれくらいの時間暗殺者に追われたのでしょうか？	9時間
122	0	グループは暗殺者に追われ、ロニーとリヤが殺されています。そのグループはどれくらいの時間暗殺者に追われたのでしょうか？	5年間
123	0	グループは暗殺者に追われ、ロニーとリヤが殺されています。そのグループはどれくらいの時間暗殺者に追われたのでしょうか？	1.67分
124	1	また、SECのファイリングによると、ニューマンは2010年3月にCEOに就任した際に540万ドルの長期報酬を受け取っているという。ニューマンはどのくらいの期間、会社で働いていましたか？	11年
125	1	また、SECのファイリングによると、ニューマンは2010年3月にCEOに就任した際に540万ドルの長期報酬を受け取っているという。ニューマンはどのくらいの期間、会社で働いていましたか？	30年
126	0	また、SECのファイリングによると、ニューマンは2010年3月にCEOに就任した際に540万ドルの長期報酬を受け取っているという。ニューマンはどのくらいの期間、会社で働いていましたか？	8シーズン
127	0	地元の弁護士会や合併に反対した他の人々からの善意を必要とするいくつかのステップはまだ行われていない。地元の弁護士会と話すのにどれくらいの時間がかかるのか？	1分半ほど
128	0	彼には不思議に思えたが、去年の春にリビングで茶色い鶏のリンダを見た時ほどではなかった。去年の春、リビングに茶色い鶏のリンダがいたのはどれくらいの期間だったのだろうか。	一年
129	0	フランスで多くの同僚や同時代の人を動揺させたこの本は、サルトルとの最後の別れをもたらした。彼の同僚はどのくらいの期間怒るのでしょうか？	数分
130	0	協定にはパラオへの米国の援助も含まれているが、その詳細についてはまだ詰めていないと京田氏は述べた。協定に至るまでにどのくらいの時間がかかったのだろうか。	30世紀
131	0	協定にはパラオへの米国の援助も含まれているが、その詳細についてはまだ詰めていないと京田氏は述べた。協定に至るまでにどのくらいの時間がかかったのだろうか。	30分
132	1	地球の歴史の中で、ある時期に非常に特徴的な化石を指標化石と呼びます。化石ができるまでにどれくらいの時間がかかったのでしょうか？	数十億年
133	1	地球の歴史の中で、ある時期に非常に特徴的な化石を指標化石と呼びます。化石ができるまでにどれくらいの時間がかかったのでしょうか？	数百万週間
134	0	ジェリーは桟橋に出て、お気に入りのエサであるチーズを投げます。ジェリーはどのくらいの時間を桟橋で過ごしたのでしょうか？	0.33ヶ月
135	0	ジェリーは桟橋に出て、お気に入りのエサであるチーズを投げます。ジェリーはどのくらいの時間を桟橋で過ごしたのでしょうか？	1秒くらい
136	1	ジェリーは桟橋に出て、お気に入りのエサであるチーズを投げます。ジェリーはどのくらいの時間を桟橋で過ごしたのでしょうか？	3時間
137	0	ついにルクレツィアと寝たカリマコは、すべてを告白する。カリマコはどれくらいの期間、ルクレツィアを追いかけていたのでしょうか？	9日
138	0	ついにルクレツィアと寝たカリマコは、すべてを告白する。カリマコはどれくらいの期間、ルクレツィアを追いかけていたのでしょうか？	1時間
139	0	ついにルクレツィアと寝たカリマコは、すべてを告白する。カリマコはどれくらいの期間、ルクレツィアを追いかけていたのでしょうか？	1分
140	0	これらのレンジャーは十分によく訓練されていたため、彼らのキャプテンのゲストについて公然と好奇心を持っているようには見えませんでした。レンジャーの訓練にはどのくらいの期間がかかりましたか？	一晩
141	0	ロベルタ・アダムスは、子供の親権のフォームに関する厚いハウツーガイドをスキップし、水曜日にオレンジのラモー司法センターでコンピュータの前に座っていました。ロベルタはどのくらい長くコンピュータの前に座っていましたか？	12秒
142	0	ロベルタ・アダムスは、子供の親権のフォームに関する厚いハウツーガイドをスキップし、水曜日にオレンジのラモー司法センターでコンピュータの前に座っていました。ロベルタはどのくらい長くコンピュータの前に座っていましたか？	約30時間
143	0	ロベルタ・アダムスは、子供の親権のフォームに関する厚いハウツーガイドをスキップし、水曜日にオレンジのラモー司法センターでコンピュータの前に座っていました。ロベルタはどのくらい長くコンピュータの前に座っていましたか？	6年間
144	0	靴に顔を近づけると、両親が私への愛の象徴を閉じている間、私は両親が閉じ込めていた空気を深く吸い込んだ。靴の空気を吸い込んだのはどれくらいの期間だったのだろうか。	5分
145	0	靴に顔を近づけると、両親が私への愛の象徴を閉じている間、私は両親が閉じ込めていた空気を深く吸い込んだ。靴の空気を吸い込んだのはどれくらいの期間だったのだろうか。	四年目
146	1	靴に顔を近づけると、両親が私への愛の象徴を閉じている間、私は両親が閉じ込めていた空気を深く吸い込んだ。靴の空気を吸い込んだのはどれくらいの期間だったのだろうか。	数秒
147	0	マハリシ・マヘシ・ヨギに会った後、ビートルズはすぐにロンドンに戻り、記者会見では、彼らがマハリシを信頼したのは間違いだったと言っています。ビートルズはどのくらいの時間マハリシ・マヘシ・ヨギと会いましたか？	2分
148	0	有罪判決を受けた者の大半は、裁判費用と１００ドルの罰金の支払いを命じられた。法廷にいた時間はどれくらいの長さでしょうか？	2分
149	1	有罪判決を受けた者の大半は、裁判費用と１００ドルの罰金の支払いを命じられた。法廷にいた時間はどれくらいの長さでしょうか？	2時間
150	0	大陸もまた、海の盆地よりもはるかに古いものが多いのです。大陸はどのくらいの期間存在しているのでしょうか？	1週間
151	0	大陸もまた、海の盆地よりもはるかに古いものが多いのです。大陸はどのくらいの期間存在しているのでしょうか？	6億週
152	0	大陸もまた、海の盆地よりもはるかに古いものが多いのです。大陸はどのくらいの期間存在しているのでしょうか？	1時間
153	0	通信のレターヘッドには、組織が廃止されたとしても、ベア郡法的援助の名前が付けられています。組織はどのくらい活動していたのですか？	5秒
154	0	通信のレターヘッドには、組織が廃止されたとしても、ベア郡法的援助の名前が付けられています。組織はどのくらい活動していたのですか？	5分
155	0	化石は、人間がゆっくりと散発的に発展してきたという曖昧な物語を語っています。化石の形成にはどのくらいの時間がかかるのでしょうか？	一ヶ月
156	1	化石は、人間がゆっくりと散発的に発展してきたという曖昧な物語を語っています。化石の形成にはどのくらいの時間がかかるのでしょうか？	1万年
157	1	化石は、人間がゆっくりと散発的に発展してきたという曖昧な物語を語っています。化石の形成にはどのくらいの時間がかかるのでしょうか？	数百万時間
158	0	タイポグラフィでは、デュラーはイタリア語の先例を参考にして、ラテン語のアルファベットの幾何学的な構造を表現しています。デュラーが幾何学的な構造を完成させるのにどれくらいの時間がかかるのでしょうか？	一世紀
159	0	ジェノバ周辺の地域で、彼は絶望的な事業のように見えたものに近づくために1000人の兵士を登録しました。絶望的な事業にはどれくらいの時間がかかったのでしょうか？	一時間以上
160	1	彼らは車に荷物を詰めて図書館に向かい、楽しい朝を迎える準備をしていました。車での移動時間はどれくらいだったでしょうか？	30分
161	0	彼らは車に荷物を詰めて図書館に向かい、楽しい朝を迎える準備をしていました。車での移動時間はどれくらいだったでしょうか？	18日
162	0	彼が振り向くと、法廷の向こう側で金融業者と速記者の目が合った。どのくらいの間、二人は見つめ合っていたのだろうか？	25世紀
163	1	彼が振り向くと、法廷の向こう側で金融業者と速記者の目が合った。どのくらいの間、二人は見つめ合っていたのだろうか？	1分
164	0	彼が振り向くと、法廷の向こう側で金融業者と速記者の目が合った。どのくらいの間、二人は見つめ合っていたのだろうか？	数時間
165	0	また、当初のプログラムについても様々な提案をしてくれました。彼の提案にはどのくらいの時間がかかったのでしょうか？	数年
166	0	そうだ、セルフ、この観察では、クローゼットや地下室、倉庫に忘れ去られた食べかけのチーズサンドや、不完全な昆虫採集、幼児の髪の毛などを無視していることも気になる。食べかけのチーズサンドは、どのくらいの期間そこに放置されていたのでしょうか？	1分
167	0	彼女は、子犬を飼うことができるならば、世話をするのを手伝うと言っていました。彼女はどのくらいの期間、子犬の世話をするのでしょうか？	1日
168	0	彼女は、子犬を飼うことができるならば、世話をするのを手伝うと言っていました。彼女はどのくらいの期間、子犬の世話をするのでしょうか？	１分
169	1	彼女は、子犬を飼うことができるならば、世話をするのを手伝うと言っていました。彼女はどのくらいの期間、子犬の世話をするのでしょうか？	15年
170	0	歩く時は、食べたものからの化学エネルギーを使います。どのくらいの期間エネルギーを持っていたのでしょうか？	6週間
171	0	歩く時は、食べたものからの化学エネルギーを使います。どのくらいの期間エネルギーを持っていたのでしょうか？	2週間
172	0	峡谷の反対側には、同じ岩の層がはっきりと見えます。峡谷の反対側まで徒歩で移動するには、どのくらいの時間がかかりますか？	6年
